Sample Names	MutationType	ID1	ID2	ID3	ID7	ID8	ID15
TCGA-3C-AALK-01	1:Del:T:2	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Del:T:3	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Del:T:4	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Del:T:5	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:C:0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:C:1	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:C:2	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:C:3	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:C:4	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:C:5	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:T:0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:T:1	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:T:2	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:T:3	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:T:4	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	1:Ins:T:5	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	2:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	2:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	2:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	2:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	2:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	2:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	3:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	3:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	3:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	3:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	3:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	3:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	4:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-3C-AALK-01	4:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
